36580	35620	35781	34850	34491	35257	35599	35859	37494	38536	40471	42678	43770	45349	47103	48186	49841	50388	51908	51323	49886	48982	48532	48490	47902	48306	47628	47705	47556	47353	48085	47308	49178	49270	50931	50453	50703	48895	49145	47967	46443	44060	42149	41347	40467	39424	40100	39934	39650	39243	38614	38116	38823	37865	37592	36392	37136	36718	36161	35828	35136	35807	34488	29515	28282	27426	27753	28222	30820	30491	30454	29736	29528	28508	28321	26247	24973	23815	22026	20058	19106	17674	15596	13656	11756	9948	8571	6950	5629	4562	3442	2675	1907	1363	986	644	444	302	189	253	0
35779	36420	35448	35939	35119	34759	35224	35585	35858	37599	38567	40448	42644	43677	45353	47090	48124	49787	50322	51888	51360	49936	49289	48889	48898	48300	48736	48065	48070	47825	47540	48234	47387	49227	49290	50876	50440	50677	48911	49134	47947	46381	44038	42039	41244	40378	39312	39984	39753	39465	39039	38446	37936	38616	37620	37313	36135	36806	36429	35833	35544	34804	35389	34148	29187	27979	27119	27409	27840	30370	29988	29849	29112	28836	27701	27476	25320	23999	22799	20909	18947	17887	16327	14306	12351	10582	8769	7445	5974	4725	3710	2772	2093	1439	1015	720	460	311	185	249	0
35900	35582	36236	35576	36187	35410	34801	35194	35594	35887	37664	38633	40494	42736	43818	45546	47287	48328	50084	50768	52192	51656	50303	49687	49352	49345	48756	49162	48344	48319	48080	47694	48333	47484	49241	49309	50910	50460	50716	48902	49110	47913	46309	43967	41931	41154	40270	39173	39841	39592	39278	38861	38243	37742	38349	37397	37039	35864	36519	36150	35550	35240	34382	34999	33767	28873	27660	26803	27035	27442	29898	29495	29275	28443	28113	26908	26610	24452	23037	21724	19822	17811	16708	15057	13039	11174	9417	7679	6456	5112	3964	2994	2235	1635	1115	751	529	304	216	242	0
36467	35809	35367	36368	35795	36495	35428	34793	35238	35640	35982	37716	38670	40590	42866	43994	45682	47417	48575	50530	50997	52532	52044	50753	50196	49868	49861	49285	49612	48758	48639	48354	47929	48494	47520	49302	49327	50910	50397	50623	48861	49075	47837	46236	43929	41826	41028	40127	39030	39676	39431	39102	38655	38073	37499	38076	37112	36733	35584	36242	35774	35242	34833	34013	34641	33375	28514	27311	26462	26653	26997	29415	28910	28631	27760	27320	26027	25681	23482	21989	20584	18699	16581	15470	13756	11823	9967	8345	6652	5478	4241	3257	2406	1779	1237	830	541	379	193	250	0
37123	36408	35680	35525	36580	36176	36637	35547	34985	35374	35852	36131	37853	38802	40809	43086	44277	46039	47923	49119	50902	51492	53112	52653	51403	50951	50547	50591	49912	50068	49168	48992	48633	48111	48678	47692	49463	49428	50986	50471	50647	48848	49050	47812	46203	43880	41743	40956	40034	38909	39564	39303	38930	38463	37884	37263	37774	36832	36425	35295	35877	35478	34869	34445	33675	34243	33024	28159	26942	26147	26249	26538	28821	28283	27959	27037	26449	25117	24767	22414	20892	19414	17519	15257	14146	12433	10547	8725	7221	5676	4588	3408	2587	1872	1371	887	607	378	250	237	0
37185	36912	36253	35934	35825	37101	36365	36811	35760	35179	35612	36095	36257	38015	39015	41088	43433	44708	46529	48451	49535	51422	52198	53905	53429	52308	51686	51320	51362	50553	50564	49546	49373	48896	48317	48880	47893	49609	49564	51067	50503	50687	48879	49039	47826	46125	43788	41654	40860	39895	38849	39444	39134	38731	38240	37620	36970	37422	36535	36155	34962	35582	35091	34482	34088	33258	33832	32599	27787	26582	25725	25788	26056	28187	27595	27258	26247	25493	24216	23720	21323	19699	18152	16263	14059	12940	11140	9427	7597	6153	4768	3776	2731	1995	1409	1025	639	452	251	287	0
38855	36970	36779	36562	36256	36375	37303	36555	37093	36007	35495	35902	36346	36535	38351	39433	41578	43950	45281	47083	48840	50119	52106	52966	54637	54233	53130	52490	52145	52023	51157	51064	50017	49770	49250	48643	49176	48144	49840	49778	51226	50656	50779	48968	49074	47873	46103	43773	41591	40728	39810	38746	39291	38965	38518	38012	37374	36687	37153	36288	35822	34659	35138	34734	34137	33718	32891	33426	32172	27381	26178	25297	25297	25551	27542	26915	26465	25420	24553	23183	22574	20217	18414	16859	14957	12837	11657	9875	8226	6521	5186	3885	3038	2113	1545	1053	713	441	320	290	0
39322	38718	36780	36762	36718	36818	36671	37580	36824	37349	36297	35755	36192	36686	36859	38722	39811	42140	44489	45744	47568	49371	50776	52800	53771	55471	55130	53981	53331	52907	52649	51647	51644	50436	50138	49621	48922	49454	48308	49981	49939	51310	50640	50787	48980	49046	47849	46011	43669	41420	40631	39664	38593	39099	38727	38232	37713	37021	36329	36850	35903	35489	34237	34749	34404	33791	33375	32484	33017	31757	26964	25774	24873	24759	24996	26865	26153	25683	24563	23544	22062	21363	18970	17111	15543	13628	11578	10322	8653	7069	5491	4253	3174	2411	1608	1149	779	484	281	351	0
40760	39232	38933	37427	37393	37737	37404	37130	38030	37327	37825	36784	36276	36598	37171	37372	39253	40416	42858	45157	46440	48310	50452	51943	54111	55138	56830	56488	55138	54443	53877	53423	52272	52263	50966	50614	50065	49291	49787	48545	50157	50055	51387	50735	50863	49006	48998	47767	45943	43593	41331	40490	39502	38407	38854	38463	37958	37401	36665	36011	36506	35611	35088	33927	34387	34031	33455	33007	32095	32608	31273	26514	25283	24365	24215	24321	26070	25279	24763	23556	22411	20838	20120	17696	15737	14090	12186	10248	8930	7340	5958	4477	3403	2495	1837	1177	811	544	332	332	0
41486	40633	39514	39677	38204	38536	38261	37780	37368	38165	37473	38093	36975	36198	36602	37236	37768	39477	40869	43504	46016	47283	49563	52061	53745	56163	57546	59382	59190	57819	57119	56476	55355	53672	53537	52354	51150	50652	49839	50282	48663	50400	50180	51333	50743	50862	48932	48740	47635	45773	43410	41078	40116	39085	37892	38501	38085	37667	36883	36395	35760	36236	35014	34524	33474	33939	33674	33209	32614	31447	32255	30924	26201	24705	23913	23675	23680	25238	24502	23910	22349	21532	19651	18694	16352	14399	12747	10979	9028	7721	6359	4794	3669	2755	1967	1347	900	623	399	548	0
